,time,delay
1451,2023-07-23 08:40:00,inf
1452,2023-07-23 08:41:00,inf
1453,2023-07-23 08:42:00,inf
1454,2023-07-23 08:43:00,inf
1455,2023-07-23 08:44:00,inf
1456,2023-07-23 08:45:00,inf
1457,2023-07-23 08:46:00,inf
1458,2023-07-23 08:47:00,inf
1459,2023-07-23 08:48:00,inf
1460,2023-07-23 08:49:00,inf
1461,2023-07-23 08:50:00,inf
1462,2023-07-23 08:51:01,inf
1463,2023-07-23 08:52:00,inf
1464,2023-07-23 08:53:00,inf
1465,2023-07-23 08:54:00,inf
1466,2023-07-23 08:55:00,inf
1467,2023-07-23 08:56:00,inf
1468,2023-07-23 08:57:00,inf
1469,2023-07-23 08:58:00,inf
1470,2023-07-23 08:59:00,inf
1471,2023-07-23 09:00:00,inf
1472,2023-07-23 09:01:00,inf
1473,2023-07-23 09:02:00,inf
1474,2023-07-23 09:03:00,inf
1475,2023-07-23 09:04:00,inf
1476,2023-07-23 09:05:00,inf
1477,2023-07-23 09:06:00,inf
1478,2023-07-23 09:07:00,inf
1479,2023-07-23 09:08:01,inf
1480,2023-07-23 09:09:00,inf
1481,2023-07-23 09:10:00,inf
1482,2023-07-23 09:11:00,inf
1483,2023-07-23 09:12:00,inf
1484,2023-07-23 09:13:00,inf
1485,2023-07-23 09:14:00,inf
1486,2023-07-23 09:15:00,inf
1487,2023-07-23 09:16:01,inf
1488,2023-07-23 09:17:00,inf
1489,2023-07-23 09:18:00,inf
1490,2023-07-23 09:19:00,inf
1491,2023-07-23 09:20:01,inf
1492,2023-07-23 09:21:00,inf
1493,2023-07-23 09:22:00,inf
1494,2023-07-23 09:23:00,inf
1495,2023-07-23 09:24:01,inf
1496,2023-07-23 09:25:00,inf
1497,2023-07-23 09:26:00,inf
1498,2023-07-23 09:27:01,inf
1499,2023-07-23 09:28:00,inf
1500,2023-07-23 09:29:00,inf
1501,2023-07-23 09:30:00,inf
1502,2023-07-23 09:31:01,inf
1503,2023-07-23 09:32:00,inf
1504,2023-07-23 09:33:00,inf
1505,2023-07-23 09:34:00,inf
1506,2023-07-23 09:35:01,inf
1507,2023-07-23 09:36:00,71.649
1508,2023-07-23 09:37:00,70.72
1509,2023-07-23 09:38:00,71.493
1510,2023-07-23 09:39:00,69.868
1511,2023-07-23 09:40:01,70.517
1512,2023-07-23 09:41:00,72.052
1513,2023-07-23 09:42:00,70.14
1514,2023-07-23 09:43:00,72.244
1515,2023-07-23 09:44:01,72.319
1516,2023-07-23 09:45:00,72.569
1517,2023-07-23 09:46:00,69.858
1518,2023-07-23 09:47:00,70.002
1519,2023-07-23 09:48:01,71.204
1520,2023-07-23 09:49:00,70.982
1521,2023-07-23 09:50:00,69.868
1522,2023-07-23 09:51:00,70.492
1523,2023-07-23 09:52:00,72.74
1524,2023-07-23 09:53:00,72.675
1525,2023-07-23 09:54:00,71.653
1526,2023-07-23 09:55:01,71.863
1527,2023-07-23 09:56:00,71.803
1528,2023-07-23 09:57:00,70.539
1529,2023-07-23 09:58:00,70.287
1530,2023-07-23 09:59:00,71.006
1531,2023-07-23 10:00:00,71.977
1532,2023-07-23 10:01:00,72.5
1533,2023-07-23 10:02:01,71.011
1534,2023-07-23 10:03:00,73.006
1535,2023-07-23 10:04:00,71.649
1536,2023-07-23 10:05:00,72.491
1537,2023-07-23 10:06:00,70.634
1538,2023-07-23 10:07:01,70.51
1539,2023-07-23 10:08:00,71.007
1540,2023-07-23 10:09:00,71.417
1541,2023-07-23 10:10:00,70.518
1542,2023-07-23 10:11:00,70.71
1543,2023-07-23 10:12:00,70.492
1544,2023-07-23 10:13:00,70.547
1545,2023-07-23 10:14:00,72.214
1546,2023-07-23 10:15:00,70.546
1547,2023-07-23 10:16:00,72.184
1548,2023-07-23 10:17:00,69.766
1549,2023-07-23 10:18:01,70.74
1550,2023-07-23 10:19:00,71.241
1551,2023-07-23 10:20:00,74.294
1552,2023-07-23 10:21:01,69.885
1553,2023-07-23 10:22:00,71.612
1554,2023-07-23 10:23:00,70.778
1555,2023-07-23 10:24:00,70.273
1556,2023-07-23 10:25:00,71.657
1557,2023-07-23 10:26:00,71.455
1558,2023-07-23 10:27:00,73.523
1559,2023-07-23 10:28:00,72.072
1560,2023-07-23 10:29:00,71.449
1561,2023-07-23 10:30:00,70.737
1562,2023-07-23 10:31:00,70.565
1563,2023-07-23 10:32:00,72.713
1564,2023-07-23 10:33:00,70.317
1565,2023-07-23 10:34:00,72.179
1566,2023-07-23 10:35:00,72.289
1567,2023-07-23 10:36:00,69.99
1568,2023-07-23 10:37:00,70.467
1569,2023-07-23 10:38:00,70.784
1570,2023-07-23 10:39:01,70.24
1571,2023-07-23 10:40:00,69.697
1572,2023-07-23 10:41:00,70.346
1573,2023-07-23 10:42:00,73.513
1574,2023-07-23 10:43:00,71.061
1575,2023-07-23 10:44:00,73.858
1576,2023-07-23 10:45:00,71.918
1577,2023-07-23 10:46:00,69.974
1578,2023-07-23 10:47:00,70.543
1579,2023-07-23 10:48:00,70.682
1580,2023-07-23 10:49:00,71.937
1581,2023-07-23 10:50:00,70.779
1582,2023-07-23 10:51:00,71.178
1583,2023-07-23 10:52:01,70.097
1584,2023-07-23 10:53:00,72.419
1585,2023-07-23 10:54:00,72.682
1586,2023-07-23 10:55:00,70.458
1587,2023-07-23 10:56:01,71.173
1588,2023-07-23 10:57:00,72.294
1589,2023-07-23 10:58:00,70.395
1590,2023-07-23 10:59:00,70.259
1591,2023-07-23 11:00:00,71.292
1592,2023-07-23 11:01:00,69.935
1593,2023-07-23 11:02:00,73.478
1594,2023-07-23 11:03:01,69.869
1595,2023-07-23 11:04:00,71.17
1596,2023-07-23 11:05:00,72.091
1597,2023-07-23 11:06:00,70.381
1598,2023-07-23 11:07:00,70.482
1599,2023-07-23 11:08:00,71.99
1600,2023-07-23 11:09:00,70.86
1601,2023-07-23 11:10:00,72.498
1602,2023-07-23 11:11:00,71.087
1603,2023-07-23 11:12:00,69.983
1604,2023-07-23 11:13:00,70.508
1605,2023-07-23 11:14:00,71.538
1606,2023-07-23 11:15:00,71.209
1607,2023-07-23 11:16:00,70.513
1608,2023-07-23 11:17:01,70.358
1609,2023-07-23 11:18:00,70.657
1610,2023-07-23 11:19:00,74.2
1611,2023-07-23 11:20:01,70.755
1612,2023-07-23 11:21:00,69.841
1613,2023-07-23 11:22:00,70.823
1614,2023-07-23 11:23:00,72.307
1615,2023-07-23 11:24:00,70.269
1616,2023-07-23 11:25:00,71.277
1617,2023-07-23 11:26:00,72.343
1618,2023-07-23 11:27:00,72.045
1619,2023-07-23 11:28:00,69.917
1620,2023-07-23 11:29:01,70.187
1621,2023-07-23 11:30:00,72.13
1622,2023-07-23 11:31:00,72.938
1623,2023-07-23 11:32:00,69.269
1624,2023-07-23 11:33:00,70.891
1625,2023-07-23 11:34:00,70.302
1626,2023-07-23 11:35:00,70.883
1627,2023-07-23 11:36:00,70.646
1628,2023-07-23 11:37:00,71.39
1629,2023-07-23 11:38:01,71.079
1630,2023-07-23 11:39:00,71.001
1631,2023-07-23 11:40:00,70.553
1632,2023-07-23 11:41:00,70.371
1633,2023-07-23 11:42:01,70.056
1634,2023-07-23 11:43:00,79.131
1635,2023-07-23 11:44:00,69.722
1636,2023-07-23 11:45:00,70.413
1637,2023-07-23 11:46:00,70.229
1638,2023-07-23 11:47:00,70.21
1639,2023-07-23 11:48:00,74.453
1640,2023-07-23 11:49:00,71.335
1641,2023-07-23 11:50:01,71.193
1642,2023-07-23 11:51:00,70.504
1643,2023-07-23 11:52:00,71.253
1644,2023-07-23 11:53:00,71.924
1645,2023-07-23 11:54:00,70.915
1646,2023-07-23 11:55:00,69.667
1647,2023-07-23 11:56:00,71.306
1648,2023-07-23 11:57:00,70.803
1649,2023-07-23 11:58:00,71.246
1650,2023-07-23 11:59:01,70.428
1651,2023-07-23 12:00:00,71.864
1652,2023-07-23 12:01:00,69.892
1653,2023-07-23 12:02:00,71.692
1654,2023-07-23 12:03:00,70.91
1655,2023-07-23 12:04:01,70.824
1656,2023-07-23 12:05:00,70.315
1657,2023-07-23 12:06:00,72.732
1658,2023-07-23 12:07:00,71.0
1659,2023-07-23 12:08:01,71.026
1660,2023-07-23 12:09:00,71.022
1661,2023-07-23 12:10:00,72.664
1662,2023-07-23 12:11:01,70.765
1663,2023-07-23 12:12:00,70.84
1664,2023-07-23 12:13:00,71.388
1665,2023-07-23 12:14:00,71.278
1666,2023-07-23 12:15:01,71.22
1667,2023-07-23 12:16:00,70.575
1668,2023-07-23 12:17:00,73.153
1669,2023-07-23 12:18:00,76.952
1670,2023-07-23 12:19:01,inf
1671,2023-07-23 12:20:00,77.47
1672,2023-07-23 12:21:00,73.562
1673,2023-07-23 12:22:00,79.471
1674,2023-07-23 12:23:00,71.149
1675,2023-07-23 12:24:01,72.137
1676,2023-07-23 12:25:00,76.593
1677,2023-07-23 12:26:00,71.079
1678,2023-07-23 12:27:00,72.586
1679,2023-07-23 12:28:00,71.575
1680,2023-07-23 12:29:01,70.475
1681,2023-07-23 12:30:00,71.102
1682,2023-07-23 12:31:00,70.49
1683,2023-07-23 12:32:00,70.517
1684,2023-07-23 12:33:00,69.687
1685,2023-07-23 12:34:01,69.584
1686,2023-07-23 12:35:00,70.04
1687,2023-07-23 12:36:00,71.333
1688,2023-07-23 12:37:00,70.134
1689,2023-07-23 12:38:00,70.591
1690,2023-07-23 12:39:00,70.415
1691,2023-07-23 12:40:00,70.552
1692,2023-07-23 12:41:00,72.29
1693,2023-07-23 12:42:00,70.41
1694,2023-07-23 12:43:00,70.379
1695,2023-07-23 12:44:00,70.951
1696,2023-07-23 12:45:00,71.209
1697,2023-07-23 12:46:00,70.352
1698,2023-07-23 12:47:00,70.613
1699,2023-07-23 12:48:00,71.182
1700,2023-07-23 12:49:00,71.7
1701,2023-07-23 12:50:00,72.585
1702,2023-07-23 12:51:00,69.637
1703,2023-07-23 12:52:00,71.967
1704,2023-07-23 12:53:00,71.412
1705,2023-07-23 12:54:00,71.021
1706,2023-07-23 12:55:01,70.672
1707,2023-07-23 12:56:00,69.803
1708,2023-07-23 12:57:00,71.023
1709,2023-07-23 12:58:00,69.493
1710,2023-07-23 12:59:00,71.004
1711,2023-07-23 13:00:00,70.478
1712,2023-07-23 13:01:00,70.548
1713,2023-07-23 13:02:00,70.704
1714,2023-07-23 13:03:00,69.658
1715,2023-07-23 13:04:00,71.623
1716,2023-07-23 13:05:00,70.48
1717,2023-07-23 13:06:00,69.431
1718,2023-07-23 13:07:00,70.277
1719,2023-07-23 13:08:00,69.649
1720,2023-07-23 13:09:00,72.578
1721,2023-07-23 13:10:01,70.092
1722,2023-07-23 13:11:00,71.363
1723,2023-07-23 13:12:00,71.065
1724,2023-07-23 13:13:00,71.001
1725,2023-07-23 13:14:01,71.911
1726,2023-07-23 13:15:00,71.712
1727,2023-07-23 13:16:00,70.334
1728,2023-07-23 13:17:00,70.937
1729,2023-07-23 13:18:00,69.873
1730,2023-07-23 13:19:00,70.381
1731,2023-07-23 13:20:00,70.538
1732,2023-07-23 13:21:00,71.155
1733,2023-07-23 13:22:00,71.111
1734,2023-07-23 13:23:00,70.143
1735,2023-07-23 13:24:00,71.078
1736,2023-07-23 13:25:00,69.87
1737,2023-07-23 13:26:00,70.396
1738,2023-07-23 13:27:00,70.982
1739,2023-07-23 13:28:01,70.479
1740,2023-07-23 13:29:00,71.328
1741,2023-07-23 13:30:00,72.127
1742,2023-07-23 13:31:00,70.856
1743,2023-07-23 13:32:00,71.185
1744,2023-07-23 13:33:00,73.174
1745,2023-07-23 13:34:00,71.127
1746,2023-07-23 13:35:00,70.801
1747,2023-07-23 13:36:00,71.972
1748,2023-07-23 13:37:01,70.808
1749,2023-07-23 13:38:00,70.517
1750,2023-07-23 13:39:00,71.163
1751,2023-07-23 13:40:00,71.262
1752,2023-07-23 13:41:00,70.266
1753,2023-07-23 13:42:00,70.596
1754,2023-07-23 13:43:00,70.088
1755,2023-07-23 13:44:00,78.724
1756,2023-07-23 13:45:00,72.851
1757,2023-07-23 13:46:00,70.701
1758,2023-07-23 13:47:00,70.836
1759,2023-07-23 13:48:00,70.817
1760,2023-07-23 13:49:00,71.352
1761,2023-07-23 13:50:00,72.843
1762,2023-07-23 13:51:00,71.333
1763,2023-07-23 13:52:00,70.825
1764,2023-07-23 13:53:00,70.847
1765,2023-07-23 13:54:00,70.317
1766,2023-07-23 13:55:00,71.19
1767,2023-07-23 13:56:00,73.25
1768,2023-07-23 13:57:00,72.364
1769,2023-07-23 13:58:01,70.296
1770,2023-07-23 13:59:00,70.843
1771,2023-07-23 14:00:00,70.931
1772,2023-07-23 14:01:01,70.587
1773,2023-07-23 14:02:00,71.922
1774,2023-07-23 14:03:00,69.783
1775,2023-07-23 14:04:00,70.732
1776,2023-07-23 14:05:01,69.794
1777,2023-07-23 14:06:00,70.338
1778,2023-07-23 14:07:00,72.661
1779,2023-07-23 14:08:00,71.079
1780,2023-07-23 14:09:01,70.53
1781,2023-07-23 14:10:00,71.02
1782,2023-07-23 14:11:00,71.062
1783,2023-07-23 14:12:00,72.137
1784,2023-07-23 14:13:00,73.019
1785,2023-07-23 14:14:00,71.923
1786,2023-07-23 14:15:00,70.683
1787,2023-07-23 14:16:01,69.604
1788,2023-07-23 14:17:00,70.789
1789,2023-07-23 14:18:00,70.432
1790,2023-07-23 14:19:00,70.226
1791,2023-07-23 14:20:01,71.598
1792,2023-07-23 14:21:00,70.308
1793,2023-07-23 14:22:00,70.777
1794,2023-07-23 14:23:00,71.605
1795,2023-07-23 14:24:00,71.444
1796,2023-07-23 14:25:00,71.249
1797,2023-07-23 14:26:00,71.257
1798,2023-07-23 14:27:01,77.685
1799,2023-07-23 14:28:00,70.362
1800,2023-07-23 14:29:00,70.602
1801,2023-07-23 14:30:00,70.718
1802,2023-07-23 14:31:00,70.647
1803,2023-07-23 14:32:00,71.219
1804,2023-07-23 14:33:00,71.186
1805,2023-07-23 14:34:00,71.058
1806,2023-07-23 14:35:01,71.823
1807,2023-07-23 14:36:00,72.748
1808,2023-07-23 14:37:00,70.567
1809,2023-07-23 14:38:00,71.261
1810,2023-07-23 14:39:01,70.461
1811,2023-07-23 14:40:00,71.349
1812,2023-07-23 14:41:00,74.248
1813,2023-07-23 14:42:00,70.496
1814,2023-07-23 14:43:00,71.014
1815,2023-07-23 14:44:01,72.57
1816,2023-07-23 14:45:00,79.659
1817,2023-07-23 14:46:00,79.936
1818,2023-07-23 14:47:00,78.603
1819,2023-07-23 14:48:00,79.461
1820,2023-07-23 14:49:01,71.153
1821,2023-07-23 14:50:00,80.288
1822,2023-07-23 14:51:00,78.221
1823,2023-07-23 14:52:00,69.838
1824,2023-07-23 14:53:00,71.954
1825,2023-07-23 14:54:01,73.751
1826,2023-07-23 14:55:00,71.838
1827,2023-07-23 14:56:00,72.033
1828,2023-07-23 14:57:00,71.498
1829,2023-07-23 14:58:00,70.064
1830,2023-07-23 14:59:01,72.872
1831,2023-07-23 15:00:00,70.24
1832,2023-07-23 15:01:00,71.839
1833,2023-07-23 15:02:00,72.317
1834,2023-07-23 15:03:00,70.478
1835,2023-07-23 15:04:00,175.362
1836,2023-07-23 15:05:00,137.904
1837,2023-07-23 15:06:00,113.093
1838,2023-07-23 15:07:01,83.343
1839,2023-07-23 15:08:00,131.371
1840,2023-07-23 15:09:00,265.093
1841,2023-07-23 15:10:01,70.982
1842,2023-07-23 15:11:00,88.739
1843,2023-07-23 15:12:00,191.704
1844,2023-07-23 15:13:00,97.273
1845,2023-07-23 15:14:00,71.597
1846,2023-07-23 15:15:00,73.442
1847,2023-07-23 15:16:00,97.192
1848,2023-07-23 15:17:00,146.112
1849,2023-07-23 15:18:01,416.971
1850,2023-07-23 15:19:00,71.286
1851,2023-07-23 15:20:00,91.57
1852,2023-07-23 15:21:01,110.834
1853,2023-07-23 15:22:00,176.92
1854,2023-07-23 15:23:00,160.243
1855,2023-07-23 15:24:00,136.655
1856,2023-07-23 15:25:00,108.685
1857,2023-07-23 15:26:00,370.232
1858,2023-07-23 15:27:00,71.103
1859,2023-07-23 15:28:00,74.468
1860,2023-07-23 15:37:40,inf
1861,2023-07-23 15:38:01,inf
1862,2023-07-23 20:08:39,128.364
1863,2023-07-23 20:09:01,13.686
1864,2023-07-23 20:10:01,15.496
1865,2023-07-23 20:11:00,14.498
1866,2023-07-23 20:12:00,14.508
1867,2023-07-23 20:13:00,13.038
1868,2023-07-23 20:14:00,31.173
1869,2023-07-23 20:15:00,37.305
1870,2023-07-23 20:16:00,106.075
1871,2023-07-23 20:17:00,14.572
1872,2023-07-23 20:18:00,15.106
1873,2023-07-23 20:19:00,30.925
1874,2023-07-23 20:20:00,95.93
1875,2023-07-23 20:21:01,141.639
1876,2023-07-23 20:22:00,93.644
1877,2023-07-23 20:23:00,14.646
1878,2023-07-23 20:24:00,14.19
1879,2023-07-23 20:25:00,14.317
1880,2023-07-23 20:26:01,17.823
1881,2023-07-23 20:27:00,85.958
1882,2023-07-23 20:28:00,154.98
1883,2023-07-23 20:29:00,29.981
1884,2023-07-23 20:30:00,14.583
1885,2023-07-23 20:31:01,29.086
1886,2023-07-23 20:32:00,14.5
1887,2023-07-23 20:33:00,14.571
1888,2023-07-23 20:34:00,42.936
1889,2023-07-23 20:35:00,14.531
1890,2023-07-23 20:36:00,71.096
1891,2023-07-23 20:37:00,322.902
1892,2023-07-23 20:38:00,16.238
1893,2023-07-23 20:39:00,95.64
1894,2023-07-23 20:40:00,13.843
1895,2023-07-23 20:41:00,28.857
1896,2023-07-23 20:42:01,14.663
1897,2023-07-23 20:43:00,16.062
1898,2023-07-23 20:44:00,14.247
1899,2023-07-23 20:45:00,14.897
1900,2023-07-23 20:46:00,15.14
1901,2023-07-23 20:47:00,18.456
1902,2023-07-23 20:48:01,72.41
1903,2023-07-23 20:49:00,15.77
1904,2023-07-23 20:50:00,15.661
1905,2023-07-23 20:51:00,14.695
1906,2023-07-23 20:52:00,43.779
1907,2023-07-23 20:53:00,14.098
1908,2023-07-23 20:54:01,14.317
1909,2023-07-23 20:55:00,14.711
1910,2023-07-23 20:56:00,41.637
1911,2023-07-23 20:57:00,35.225
1912,2023-07-23 20:58:00,14.357
1913,2023-07-23 20:59:00,33.96
1914,2023-07-23 21:00:00,14.283
1915,2023-07-23 21:01:00,75.59
1916,2023-07-23 21:02:00,14.567
1917,2023-07-23 21:03:00,14.508
1918,2023-07-23 21:04:00,16.429
1919,2023-07-23 21:05:00,14.444
1920,2023-07-23 21:06:00,36.104
1921,2023-07-23 21:07:00,15.226
1922,2023-07-23 21:08:00,15.499
1923,2023-07-23 21:09:00,15.828
1924,2023-07-23 21:10:00,16.368
1925,2023-07-23 21:11:00,37.701
1926,2023-07-23 21:12:00,82.895
1927,2023-07-23 21:13:00,125.911
1928,2023-07-23 21:14:00,261.535
1929,2023-07-23 21:15:00,15.2
1930,2023-07-23 21:16:00,16.013
1931,2023-07-23 21:17:01,99.703
1932,2023-07-23 21:18:00,93.798
1933,2023-07-23 21:19:00,15.022
1934,2023-07-23 21:20:00,14.655
1935,2023-07-23 21:21:00,15.183
1936,2023-07-23 21:22:00,96.394
1937,2023-07-23 21:23:00,59.523
1938,2023-07-23 21:24:00,16.152
1939,2023-07-23 21:25:00,34.034
1940,2023-07-23 21:26:00,21.322
1941,2023-07-23 21:27:00,16.331
1942,2023-07-23 21:28:01,85.169
1943,2023-07-23 21:29:00,113.851
1944,2023-07-23 21:30:00,15.778
1945,2023-07-23 21:31:00,15.608
1946,2023-07-23 21:32:00,23.335
1947,2023-07-23 21:33:00,15.58
1948,2023-07-23 21:34:00,224.108
1949,2023-07-23 21:35:00,42.549
1950,2023-07-23 21:36:00,17.603
1951,2023-07-23 21:37:00,19.896
1952,2023-07-23 21:38:01,28.758
1953,2023-07-23 21:39:00,15.83
1954,2023-07-23 21:40:00,57.339
1955,2023-07-23 21:41:01,140.898
1956,2023-07-23 21:42:00,126.074
1957,2023-07-23 21:43:00,15.122
1958,2023-07-23 21:44:00,15.291
1959,2023-07-23 21:45:00,15.105
1960,2023-07-23 21:46:00,27.811
1961,2023-07-23 21:47:00,14.167
1962,2023-07-23 21:48:00,102.764
1963,2023-07-23 21:49:00,14.446
1964,2023-07-23 21:50:00,15.234
1965,2023-07-23 21:51:01,19.226
1966,2023-07-23 21:52:00,15.522
1967,2023-07-23 21:53:00,76.416
1968,2023-07-23 21:54:00,90.883
1969,2023-07-23 21:55:00,62.259
1970,2023-07-23 21:56:00,17.378
1971,2023-07-23 21:57:00,172.866
1972,2023-07-23 21:58:00,54.256
1973,2023-07-23 21:59:01,113.948
1974,2023-07-23 22:00:00,15.989
1975,2023-07-23 22:01:00,36.66
1976,2023-07-23 22:02:00,15.542
1977,2023-07-23 22:03:01,355.983
1978,2023-07-23 22:04:00,15.652
1979,2023-07-23 22:05:00,42.854
1980,2023-07-23 22:06:01,270.227
1981,2023-07-23 22:07:00,16.102
1982,2023-07-23 22:08:00,40.66
1983,2023-07-23 22:09:00,14.924
1984,2023-07-23 22:10:01,70.122
1985,2023-07-23 22:11:00,33.608
1986,2023-07-23 22:12:00,48.594
1987,2023-07-23 22:13:00,113.378
1988,2023-07-23 22:14:00,123.063
1989,2023-07-23 22:15:00,19.297
1990,2023-07-23 22:16:00,63.095
1991,2023-07-23 22:17:01,42.36
1992,2023-07-23 22:18:00,19.764
1993,2023-07-23 22:19:00,15.159
1994,2023-07-23 22:20:00,427.683
1995,2023-07-23 22:21:00,14.773
1996,2023-07-23 22:22:00,40.142
1997,2023-07-23 22:23:00,16.29
1998,2023-07-23 22:24:01,14.636
1999,2023-07-23 22:25:00,98.9
2000,2023-07-23 22:26:00,14.932
2001,2023-07-23 22:27:00,72.031
2002,2023-07-23 22:28:00,15.224
2003,2023-07-23 22:29:00,14.942
2004,2023-07-23 22:30:00,16.413
2005,2023-07-23 22:31:01,22.853
2006,2023-07-23 22:32:00,58.672
2007,2023-07-23 22:33:00,16.135
2008,2023-07-23 22:34:00,55.481
2009,2023-07-23 22:35:01,72.773
2010,2023-07-23 22:36:00,14.845
2011,2023-07-23 22:37:00,321.971
2012,2023-07-23 22:38:01,15.216
2013,2023-07-23 22:39:00,15.025
2014,2023-07-23 22:40:00,14.829
2015,2023-07-23 22:41:00,15.304
2016,2023-07-23 22:42:01,53.504
2017,2023-07-23 22:43:00,24.323
2018,2023-07-23 22:44:00,56.934
2019,2023-07-23 22:45:00,56.298
2020,2023-07-23 22:46:01,273.852
2021,2023-07-23 22:47:00,29.258
2022,2023-07-23 22:48:00,22.911
2023,2023-07-23 22:49:00,85.795
2024,2023-07-23 22:50:00,98.831
2025,2023-07-23 22:51:00,92.242
2026,2023-07-23 22:52:00,15.675
2027,2023-07-23 22:53:00,36.034
2028,2023-07-23 22:54:00,14.818
2029,2023-07-23 22:55:00,15.639
2030,2023-07-23 22:56:00,60.691
2031,2023-07-23 22:57:00,15.413
2032,2023-07-23 22:58:00,14.123
2033,2023-07-23 22:59:00,15.283
2034,2023-07-23 23:00:01,322.262
2035,2023-07-23 23:01:00,15.723
2036,2023-07-23 23:02:00,73.558
2037,2023-07-23 23:03:00,16.094
2038,2023-07-23 23:04:01,102.307
2039,2023-07-23 23:05:00,13.955
2040,2023-07-23 23:06:00,14.278
2041,2023-07-23 23:07:00,15.878
2042,2023-07-23 23:08:01,109.413
2043,2023-07-23 23:09:00,66.63
2044,2023-07-23 23:10:00,32.793
2045,2023-07-23 23:11:01,167.23
2046,2023-07-23 23:12:00,14.765
2047,2023-07-23 23:13:00,35.026
2048,2023-07-23 23:14:00,15.524
2049,2023-07-23 23:15:00,24.79
2050,2023-07-23 23:16:00,167.31
2051,2023-07-23 23:17:00,297.763
2052,2023-07-23 23:18:00,15.83
2053,2023-07-23 23:22:39,88.854
2054,2023-07-23 23:23:01,16.854
2055,2023-07-23 23:24:00,93.115
2056,2023-07-23 23:25:00,184.575
2057,2023-07-23 23:26:01,117.132
2058,2023-07-23 23:27:00,105.08
2059,2023-07-23 23:28:00,15.549
2060,2023-07-23 23:29:00,25.315
2061,2023-07-23 23:30:00,13.919
2062,2023-07-23 23:31:01,30.033
2063,2023-07-23 23:32:00,99.176
2064,2023-07-23 23:33:00,118.672
2065,2023-07-23 23:34:00,15.673
2066,2023-07-23 23:35:00,15.781
2067,2023-07-23 23:36:00,68.825
2068,2023-07-23 23:37:00,39.797
2069,2023-07-23 23:38:00,15.504
2070,2023-07-23 23:39:00,15.425
2071,2023-07-23 23:40:00,16.619
2072,2023-07-23 23:41:00,64.532
2073,2023-07-23 23:42:00,18.485
2074,2023-07-23 23:43:00,15.168
2075,2023-07-23 23:44:00,14.193
2076,2023-07-23 23:45:01,15.193
2077,2023-07-23 23:46:00,127.379
2078,2023-07-23 23:47:00,37.027
2079,2023-07-23 23:48:00,14.697
2080,2023-07-23 23:49:00,114.232
2081,2023-07-23 23:50:00,15.67
2082,2023-07-23 23:51:01,79.943
2083,2023-07-23 23:52:00,116.49
2084,2023-07-23 23:53:00,136.042
2085,2023-07-23 23:54:00,24.543
2086,2023-07-23 23:55:00,69.82
2087,2023-07-23 23:56:00,18.322
2088,2023-07-23 23:57:00,19.138
2089,2023-07-23 23:58:00,166.572
2090,2023-07-23 23:59:00,27.573
2091,2023-07-24 00:00:00,15.953
2092,2023-07-24 00:01:00,41.796
2093,2023-07-24 00:02:00,37.099
2094,2023-07-24 00:03:00,127.337
2095,2023-07-24 00:04:00,80.281
2096,2023-07-24 00:05:00,41.289
2097,2023-07-24 00:06:00,58.562
2098,2023-07-24 00:07:01,15.874
2099,2023-07-24 00:08:00,64.318
2100,2023-07-24 00:09:00,17.909
2101,2023-07-24 00:10:00,14.57
2102,2023-07-24 00:11:00,15.593
2103,2023-07-24 00:12:00,17.325
2104,2023-07-24 00:13:00,54.272
2105,2023-07-24 00:14:00,259.01
2106,2023-07-24 00:15:00,14.553
2107,2023-07-24 00:16:00,118.848
2108,2023-07-24 00:17:00,329.397
2109,2023-07-24 00:18:00,15.823
2110,2023-07-24 00:19:00,129.52
2111,2023-07-24 00:20:01,46.707
2112,2023-07-24 00:21:00,15.268
2113,2023-07-24 00:22:00,22.89
2114,2023-07-24 00:23:00,18.787
2115,2023-07-24 00:24:00,112.659
2116,2023-07-24 00:25:00,28.747
2117,2023-07-24 00:26:01,15.662
2118,2023-07-24 00:27:00,18.644
2119,2023-07-24 00:28:00,15.899
2120,2023-07-24 00:29:00,157.657
2121,2023-07-24 00:30:00,27.795
2122,2023-07-24 00:31:00,15.103
2123,2023-07-24 00:32:01,29.191
2124,2023-07-24 00:33:00,15.843
2125,2023-07-24 00:34:00,302.599
2126,2023-07-24 00:35:00,20.668
2127,2023-07-24 00:36:01,79.093
2128,2023-07-24 00:37:00,288.123
2129,2023-07-24 00:38:00,33.253
2130,2023-07-24 00:39:00,92.157
2131,2023-07-24 00:40:01,134.656
2132,2023-07-24 00:41:00,100.581
2133,2023-07-24 00:42:00,16.306
2134,2023-07-24 00:43:00,18.981
2135,2023-07-24 00:44:00,14.367
2136,2023-07-24 00:45:00,172.038
2137,2023-07-24 00:46:00,96.711
2138,2023-07-24 00:47:00,158.061
2139,2023-07-24 00:48:00,46.027
2140,2023-07-24 00:49:00,17.036
2141,2023-07-24 00:50:01,40.917
2142,2023-07-24 00:51:00,51.526
2143,2023-07-24 00:52:00,165.636
2144,2023-07-24 00:53:00,32.894
2145,2023-07-24 00:54:00,15.404
2146,2023-07-24 00:55:00,15.255
2147,2023-07-24 00:56:01,59.411
2148,2023-07-24 00:57:00,107.322
2149,2023-07-24 00:58:00,61.991
2150,2023-07-24 00:59:00,14.839
2151,2023-07-24 01:00:00,16.081
2152,2023-07-24 01:01:00,16.642
